,obsid,fitsname,snrg,snrr,teff,teff_err,logg,logg_err,feh,feh_err,rv,rv_err,ra_obs,dec_obs,gaia_source_id,gaia_g_mean_mag,figname,R_mean,R_mean_err,V_mean,V_mean_err,H_mean_tri,H_mean_tri_err,K_mean_tri,K_mean_tri_err,S_tri,S_tri_err,S_MWL,S_MWL_err,H_mean_rec,H_mean_rec_err,K_mean_rec,K_mean_rec_err,S_rec,S_rec_err,condition_tag
1122,1302170,spec-55863-B6302_sp02-170.fits,56.37,94.02,5363.06,32.55,4.685,0.046,-0.02,0.028,-32.39,4.37,355.053147,27.573847,2.8652479352865915e+18,14.141521,CaIIHK_obsid-001302170_spec-55863-B6302_sp02-170.png,705.110854,6.405211,493.294486,10.579355,170.811236,18.203566,159.926719,19.485155,0.275982,0.022432,0.21659,0.017605,170.165557,23.280319,158.204341,24.912407,0.274006,0.028592, 
1123,1302204,spec-55863-B6302_sp02-204.fits,60.26,89.62,5766.39,32.32,4.284,0.046,-0.091,0.028,-19.19,4.32,355.842997,26.806519,2.8649619935430943e+18,14.196252,CaIIHK_obsid-001302204_spec-55863-B6302_sp02-204.png,875.352837,7.314299,675.133516,7.191722,167.436503,16.816966,123.4456,17.233,0.187607,0.015579,0.147234,0.012227,164.067694,21.481295,117.486514,21.963084,0.181591,0.019851, 
1124,1302210,spec-55863-B6302_sp02-210.fits,53.92,83.98,5647.75,33.48,4.095,0.048,0.068,0.029,-72.62,4.51,355.918443,26.912113,2.8649716142698967e+18,14.232474,CaIIHK_obsid-001302210_spec-55863-B6302_sp02-210.png,721.112141,6.062646,547.788993,7.040034,138.177582,17.246754,114.778139,18.081931,0.19935,0.019747,0.15645,0.015497,132.693717,22.047157,111.809697,23.121458,0.192689,0.025217, 
1125,1302231,spec-55863-B6302_sp02-231.fits,69.36,100.95,6319.81,28.15,4.039,0.04,-0.359,0.024,-16.24,3.76,356.131046,27.303444,2.8650899148481464e+18,14.020816,CaIIHK_obsid-001302231_spec-55863-B6302_sp02-231.png,1140.03331,6.42401,994.634397,7.400303,255.219417,16.271158,209.501699,17.693955,0.217702,0.011305,0.170852,0.008872,248.217684,20.781595,202.797408,22.60198,0.211281,0.014416, 
1126,1303004,spec-55863-B6302_sp03-004.fits,144.11,192.01,6764.67,21.64,4.174,0.029,-0.225,0.016,-1.7,3.54,356.672251,28.279737,2.866833534131739e+18,13.146884,CaIIHK_obsid-001303004_spec-55863-B6302_sp03-004.png,2120.920271,5.353589,1797.87537,5.865922,520.745215,11.953639,488.036444,12.481519,0.257421,0.004441,0.202024,0.003485,510.445253,15.241529,475.703057,15.90784,0.251646,0.005645, 
1127,1303010,spec-55863-B6302_sp03-010.fits,62.54,86.33,6119.89,33.01,4.352,0.047,-0.04,0.028,-37.76,4.41,356.649656,28.373442,2.866839302271852e+18,14.776026,CaIIHK_obsid-001303010_spec-55863-B6302_sp03-010.png,387.878642,2.707601,320.150603,3.127843,76.504799,6.97976,64.249448,7.824661,0.198797,0.014855,0.156016,0.011658,76.169003,8.903182,63.488523,9.998195,0.197248,0.018943, 
1128,1303021,spec-55863-B6302_sp03-021.fits,68.59,99.75,5823.53,34.42,4.388,0.049,0.096,0.029,-30.35,4.59,356.720766,28.458508,2.866863530183389e+18,14.414381,CaIIHK_obsid-001303021_spec-55863-B6302_sp03-021.png,529.42198,3.496711,399.619829,3.887466,113.85902,8.95956,96.412549,9.399104,0.226332,0.014035,0.177625,0.011015,111.83675,11.436489,93.723925,11.993747,0.221261,0.017882, 
1129,1303022,spec-55863-B6302_sp03-022.fits,68.04,87.39,5986.02,28.68,4.114,0.041,-0.641,0.024,-20.8,3.83,356.947503,28.268326,2.866668950984763e+18,14.407957,CaIIHK_obsid-001303022_spec-55863-B6302_sp03-022.png,521.432219,3.001248,458.169648,3.49908,159.169869,8.36341,129.185538,8.996185,0.29436,0.012615,0.231014,0.0099,156.684771,10.696735,124.910821,11.499661,0.287459,0.016089, 
1130,1303026,spec-55863-B6302_sp03-026.fits,69.37,102.47,5862.72,30.99,4.452,0.044,-0.252,0.026,-13.37,4.14,356.294355,28.217342,2.8668415743104604e+18,13.278129,CaIIHK_obsid-001303026_spec-55863-B6302_sp03-026.png,499.503202,3.199276,393.016019,3.646686,106.826959,8.722354,89.240902,9.353916,0.219679,0.014379,0.172404,0.011285,102.938835,11.134907,88.053991,11.96524,0.213993,0.01835, 
1131,1303036,spec-55863-B6302_sp03-036.fits,76.78,113.73,5819.75,32.47,4.043,0.046,0.047,0.027,-11.9,4.36,356.342883,28.305006,2.866844013851881e+18,14.099986,CaIIHK_obsid-001303036_spec-55863-B6302_sp03-036.png,531.881105,3.111332,410.21197,3.46899,112.424831,7.954549,98.076443,8.513594,0.22344,0.012417,0.175356,0.009745,109.659093,10.170267,97.882257,10.883755,0.220298,0.015849, 
1132,1303037,spec-55863-B6302_sp03-037.fits,119.87,164.37,6133.76,24.73,4.243,0.034,-0.214,0.019,-5.6,3.77,356.440988,28.425493,2.866853978176057e+18,13.591547,CaIIHK_obsid-001303037_spec-55863-B6302_sp03-037.png,1311.761264,4.164939,1113.680635,4.590728,289.050167,9.413756,258.506418,9.677205,0.225755,0.005596,0.177173,0.004392,284.581173,12.013901,255.310997,12.368036,0.222595,0.007132, 
1133,1303049,spec-55863-B6302_sp03-049.fits,57.51,85.77,5940.19,36.59,4.468,0.052,-0.291,0.031,-19.88,4.9,356.408267,28.385025,2.8668504734827116e+18,14.269155,CaIIHK_obsid-001303049_spec-55863-B6302_sp03-049.png,376.410993,2.955825,301.192918,3.4283,98.781617,8.196217,83.09367,8.801469,0.268409,0.017839,0.210648,0.014,98.359078,10.476653,83.046248,11.252849,0.267716,0.02276, 
1134,1303061,spec-55863-B6302_sp03-061.fits,74.68,118.04,5390.48,32.19,4.731,0.045,-0.055,0.027,-12.98,4.31,355.99734,28.95846,2.8676792604353085e+18,14.067366,CaIIHK_obsid-001303061_spec-55863-B6302_sp03-061.png,428.565819,2.861716,293.255105,3.154525,96.541138,7.916647,92.192722,8.601375,0.261469,0.016269,0.205201,0.012768,93.44726,10.122768,90.758674,10.9929,0.255196,0.020757, 
1135,1303063,spec-55863-B6302_sp03-063.fits,71.82,100.75,6140.99,27.47,4.307,0.039,-0.321,0.023,-20.77,3.67,355.819695,29.125109,2.867696822558111e+18,14.422231,CaIIHK_obsid-001303063_spec-55863-B6302_sp03-063.png,604.304034,3.458377,510.930594,3.986584,145.181567,9.065365,136.828164,9.801417,0.25287,0.012031,0.198453,0.009442,143.331739,11.585141,133.752771,12.524771,0.248454,0.015343, 
1136,1303064,spec-55863-B6302_sp03-064.fits,56.91,81.58,5710.61,36.08,4.102,0.051,0.251,0.031,-25.33,4.84,355.91026,29.152466,2.8676966163996815e+18,14.520841,CaIIHK_obsid-001303064_spec-55863-B6302_sp03-064.png,353.753936,2.921084,266.718815,3.349265,71.98091,8.096151,68.313168,8.89377,0.226108,0.019451,0.17745,0.015265,71.917845,10.351134,69.308322,11.379024,0.227611,0.024845, 
1137,1303080,spec-55863-B6302_sp03-080.fits,92.81,130.24,6036.03,27.31,4.048,0.038,-0.24,0.022,-29.18,3.81,355.715815,28.628759,2.8661659587761797e+18,13.946975,CaIIHK_obsid-001303080_spec-55863-B6302_sp03-080.png,918.053158,4.023813,761.698478,4.554225,222.3372,9.870857,171.392792,10.121787,0.234398,0.008459,0.183955,0.006639,219.073788,12.614738,168.910508,12.922756,0.230977,0.010783, 
1138,1303082,spec-55863-B6302_sp03-082.fits,52.48,79.75,5564.34,35.9,4.404,0.051,0.107,0.031,0.94,4.84,355.791248,28.86232,2.8676741107710034e+18,14.628255,CaIIHK_obsid-001303082_spec-55863-B6302_sp03-082.png,276.091786,3.682991,199.556948,3.10242,64.59957,7.888136,54.498033,8.521339,0.25039,0.024544,0.196506,0.019262,63.234692,10.085404,52.564034,10.882441,0.243454,0.031291, 
1139,1303083,spec-55863-B6302_sp03-083.fits,76.8,117.43,5673.85,31.75,4.485,0.045,0.027,0.027,-36.85,4.26,355.993105,28.628248,2.8669142107973345e+18,13.958078,CaIIHK_obsid-001303083_spec-55863-B6302_sp03-083.png,534.737669,3.31459,401.020717,3.693281,132.123578,9.012203,109.194232,9.672899,0.257885,0.014194,0.202388,0.01114,129.242598,11.520345,109.9311,12.38245,0.255593,0.018125, 
1140,1303085,spec-55863-B6302_sp03-085.fits,62.25,88.92,6040.26,33.02,4.271,0.047,0.081,0.028,-26.09,4.41,356.054259,28.843176,2.866925652590215e+18,14.228266,CaIIHK_obsid-001303085_spec-55863-B6302_sp03-085.png,395.853983,2.950062,318.554434,3.418946,90.982241,7.892122,78.493252,8.610566,0.237225,0.016418,0.186174,0.012885,89.30429,10.081952,78.717392,11.005276,0.23519,0.020945, 
1141,1303098,spec-55863-B6302_sp03-098.fits,72.05,99.61,5990.15,27.79,4.212,0.039,-0.86,0.023,-41.18,3.71,355.735331,28.779751,2.8676720835464443e+18,14.478672,CaIIHK_obsid-001303098_spec-55863-B6302_sp03-098.png,550.768209,3.351289,471.789865,3.654335,148.641695,8.409604,115.989302,8.893468,0.258793,0.012035,0.203101,0.009445,148.052087,10.736484,114.139414,11.362268,0.256407,0.015338, 
1142,1303105,spec-55863-B6302_sp03-105.fits,53.34,84.88,5518.44,35.63,4.606,0.051,0.05,0.031,-34.03,4.8,355.757782,29.245728,2.8677013924033085e+18,14.672243,CaIIHK_obsid-001303105_spec-55863-B6302_sp03-105.png,295.037085,2.952469,201.255483,3.430152,72.098144,8.548278,61.572695,9.590191,0.269339,0.026002,0.211377,0.020406,71.148783,10.92497,61.338919,12.275453,0.266955,0.033201, 
1143,1303132,spec-55863-B6302_sp03-132.fits,56.12,90.33,5542.03,34.38,4.065,0.049,0.425,0.03,-14.91,4.61,356.694868,29.217581,2.867051993347895e+18,14.644475,CaIIHK_obsid-001303132_spec-55863-B6302_sp03-132.png,279.464127,2.610138,201.852357,2.99355,66.203458,7.395359,53.641508,8.088992,0.248994,0.022864,0.195411,0.017943,65.087837,9.451923,53.275936,10.338261,0.245917,0.029174, 
1144,1303146,spec-55863-B6302_sp03-146.fits,62.72,95.92,5595.56,34.29,4.491,0.049,-0.089,0.029,-25.37,4.58,356.575034,29.45322,2.8678104158529004e+18,14.434494,CaIIHK_obsid-001303146_spec-55863-B6302_sp03-146.png,332.737585,2.669186,248.21045,3.043633,80.546716,7.440647,74.572677,8.241949,0.267011,0.019203,0.20955,0.015071,79.831404,9.507088,74.287913,10.541395,0.265289,0.024504, 
1145,1303147,spec-55863-B6302_sp03-147.fits,61.7,90.34,5900.95,30.08,4.305,0.043,-0.512,0.026,-12.81,4.02,356.898034,29.337513,2.8670484886546053e+18,14.532583,CaIIHK_obsid-001303147_spec-55863-B6302_sp03-147.png,351.592579,2.673059,293.753139,3.106347,100.146676,7.611875,62.077244,7.918439,0.251375,0.017095,0.197279,0.013416,98.238903,9.721846,59.6754,10.110033,0.244697,0.021789, 
1146,1303152,spec-55863-B6302_sp03-152.fits,54.28,76.19,5924.57,35.33,4.149,0.05,-0.229,0.03,12.71,4.75,356.173035,28.924015,2.866927061339541e+18,14.646991,CaIIHK_obsid-001303152_spec-55863-B6302_sp03-152.png,357.085149,4.765109,294.456959,3.663883,87.065151,8.967452,71.758442,9.506828,0.243766,0.020184,0.191307,0.01584,85.252137,11.45472,69.904772,12.150656,0.238138,0.025724, 
1147,1303198,spec-55863-B6302_sp03-198.fits,61.79,85.68,6001.28,33.14,4.265,0.047,-0.383,0.028,-8.69,4.43,356.432023,28.748903,2.8669298101186217e+18,14.455574,CaIIHK_obsid-001303198_spec-55863-B6302_sp03-198.png,416.618546,3.074488,359.205156,3.62443,102.241259,8.658028,91.125116,9.146017,0.24924,0.016305,0.195604,0.012796,101.421629,11.055407,90.923266,11.699317,0.247923,0.020803, 
1148,1303204,spec-55863-B6302_sp03-204.fits,57.73,73.32,6271.46,37.96,4.213,0.054,0.021,0.033,-16.2,5.09,356.316717,29.316826,2.867714689622168e+18,14.584338,CaIIHK_obsid-001303204_spec-55863-B6302_sp03-204.png,373.639894,2.846028,321.796275,3.348892,91.686702,8.128117,85.188311,8.488593,0.254337,0.016976,0.199604,0.013323,89.511391,10.375049,85.430954,10.847654,0.251558,0.021643, 
1149,1303244,spec-55863-B6302_sp03-244.fits,118.98,168.43,5793.15,28.8,4.265,0.039,0.079,0.022,-26.84,4.38,356.018655,28.259438,2.86539145591296e+18,13.238769,CaIIHK_obsid-001303244_spec-55863-B6302_sp03-244.png,1266.902764,4.625746,973.26146,4.978938,269.962237,10.293318,242.754902,11.036078,0.228875,0.006772,0.179621,0.005315,265.963605,13.140886,242.526312,14.104655,0.226988,0.008633, 
1150,1303249,spec-55863-B6302_sp03-249.fits,65.47,90.16,6158.51,33.46,4.289,0.047,-0.16,0.028,-21.21,4.46,355.801607,28.513826,2.865413308706536e+18,14.126945,CaIIHK_obsid-001303249_spec-55863-B6302_sp03-249.png,820.488585,5.757463,679.42344,6.464183,158.29261,14.021944,138.475806,16.217705,0.197857,0.014339,0.155278,0.011253,155.817065,17.869016,133.532887,20.576723,0.192911,0.018204, 
1151,1305004,spec-55863-B6302_sp05-004.fits,52.03,73.46,6015.7,34.36,4.186,0.049,-0.392,0.03,20.45,4.64,357.275254,27.452192,2.8665450154085217e+18,13.65404,CaIIHK_obsid-001305004_spec-55863-B6302_sp05-004.png,936.281505,10.175286,813.911399,13.314028,194.30125,38.151789,154.453528,36.162877,0.199266,0.030096,0.156384,0.023619,196.006147,48.443142,149.700832,46.199323,0.197525,0.038295, 
1152,1305006,spec-55863-B6302_sp05-006.fits,51.35,76.21,5447.62,42.76,4.529,0.061,0.061,0.037,-19.29,5.78,357.692426,27.470913,2.8545611632992604e+18,14.307483,CaIIHK_obsid-001305006_spec-55863-B6302_sp05-006.png,743.561681,9.469462,546.860125,12.308835,189.182671,31.863621,111.877997,35.765203,0.233304,0.037226,0.183097,0.029215,191.343563,40.717018,102.425877,45.743785,0.227654,0.047537, 
1153,1305051,spec-55863-B6302_sp05-051.fits,77.04,118.67,5209.65,35.65,4.634,0.05,-0.014,0.03,-43.86,4.79,356.724005,28.145777,2.8666442463328174e+18,13.273347,CaIIHK_obsid-001305051_spec-55863-B6302_sp05-051.png,1222.117967,11.020561,815.761673,13.78672,245.556361,34.205142,241.407875,38.697292,0.238956,0.025428,0.187533,0.019956,238.456669,43.716933,239.082962,49.448752,0.234332,0.032451, 
1154,1305064,spec-55863-B6302_sp05-064.fits,65.15,101.12,4928.57,41.93,4.749,0.059,-0.109,0.036,-6.69,5.59,356.527541,28.127501,2.8668263529463695e+18,14.075696,CaIIHK_obsid-001305064_spec-55863-B6302_sp05-064.png,637.317885,8.00333,382.156808,10.283899,223.544193,26.405724,203.898323,29.97554,0.419277,0.039549,0.329049,0.031038,226.078745,33.734903,213.274864,38.32283,0.430961,0.050382, 
1155,1305066,spec-55863-B6302_sp05-066.fits,101.48,143.16,5418.14,32.67,4.366,0.045,-0.34,0.026,17.07,4.7,356.830925,28.158484,2.8666446242900014e+18,13.435637,CaIIHK_obsid-001305066_spec-55863-B6302_sp05-066.png,1908.255225,10.630858,1376.11693,12.777202,435.916884,29.514509,354.481273,32.962184,0.240654,0.013526,0.188865,0.010615,432.94861,37.680998,347.507168,42.110113,0.237627,0.017247, 
1156,1305082,spec-55863-B6302_sp05-082.fits,74.94,101.41,5763.35,32.94,4.245,0.046,0.075,0.028,-12.92,4.41,357.00888,27.547722,2.8665604085712374e+18,13.623798,CaIIHK_obsid-001305082_spec-55863-B6302_sp05-082.png,1545.174599,11.566157,1165.510131,14.048349,364.536148,35.618862,236.60052,37.422379,0.221766,0.019117,0.174042,0.015003,364.359379,45.560213,224.746099,47.848247,0.217327,0.024417, 
1157,1305085,spec-55863-B6302_sp05-085.fits,52.97,76.49,5525.08,40.72,4.388,0.058,0.152,0.035,-4.74,5.49,357.119281,27.566919,2.8665610957660073e+18,13.844461,CaIIHK_obsid-001305085_spec-55863-B6302_sp05-085.png,861.136389,10.937708,574.893968,14.160968,230.605896,37.180718,125.859151,38.701729,0.248229,0.0375,0.19481,0.02943,229.235932,47.503828,127.250199,49.432501,0.248244,0.047841, 
1158,1305112,spec-55863-B6302_sp05-112.fits,56.98,81.46,5518.89,41.63,4.286,0.059,0.292,0.036,-39.87,5.58,357.607625,27.965429,2.866590885659349e+18,14.181148,CaIIHK_obsid-001305112_spec-55863-B6302_sp05-112.png,760.399293,8.703849,502.630238,10.856539,163.250221,27.977121,121.740939,38.078572,0.225641,0.037494,0.177083,0.029425,160.598611,35.766293,119.73084,49.200065,0.22195,0.048221, 
1159,1305167,spec-55863-B6302_sp05-167.fits,63.12,81.74,5750.61,29.86,4.048,0.042,-0.061,0.025,-49.31,3.99,357.322474,27.925222,2.866598891478322e+18,14.256617,CaIIHK_obsid-001305167_spec-55863-B6302_sp05-167.png,1137.275214,10.225389,921.474339,13.203767,272.112004,31.182718,221.133883,37.757493,0.239585,0.023865,0.188026,0.018729,272.342254,39.863518,219.427743,48.359323,0.238868,0.030503, 
1160,1305174,spec-55863-B6302_sp05-174.fits,82.17,108.14,6022.64,29.43,4.412,0.041,-0.218,0.024,9.58,3.99,357.075482,28.200363,2.8666649996149253e+18,13.621579,CaIIHK_obsid-001305174_spec-55863-B6302_sp05-174.png,1681.188354,10.806556,1392.562212,13.784369,418.046918,31.965842,384.680659,35.865662,0.261156,0.015701,0.204955,0.012322,412.640141,40.81824,379.211006,45.830159,0.257617,0.02002, 
1161,1305175,spec-55863-B6302_sp05-175.fits,64.15,86.0,5790.66,31.65,4.138,0.045,0.016,0.027,17.23,4.22,357.189845,28.236467,2.8666550696505375e+18,13.998788,CaIIHK_obsid-001305175_spec-55863-B6302_sp05-175.png,912.296593,8.29802,718.376557,11.023348,213.612733,26.811971,175.785146,30.247753,0.238796,0.02487,0.187407,0.019518,213.765263,34.244882,170.738256,38.666103,0.235794,0.031737, 
1162,1305177,spec-55863-B6302_sp05-177.fits,77.4,101.83,5855.66,28.13,4.113,0.04,-0.259,0.024,-0.33,3.78,356.18458,28.128061,2.865339607067777e+18,13.981842,CaIIHK_obsid-001305177_spec-55863-B6302_sp05-177.png,1221.964029,8.727924,1003.316829,11.124837,294.836668,26.539284,246.752409,29.843378,0.24338,0.018013,0.191005,0.014137,290.242434,33.881187,247.266276,38.128245,0.241546,0.022973, 
1163,1305179,spec-55863-B6302_sp05-179.fits,63.69,86.02,5811.32,32.31,4.136,0.046,-0.187,0.028,-34.09,4.31,356.344995,28.102964,2.8668282083722394e+18,14.077942,CaIIHK_obsid-001305179_spec-55863-B6302_sp05-179.png,1003.625258,9.177153,783.757379,11.713706,236.456933,29.141925,222.535728,32.302462,0.256796,0.024434,0.201533,0.019176,233.451431,37.274786,223.973444,41.298379,0.255919,0.031198, 
1164,1305189,spec-55863-B6302_sp05-189.fits,123.32,156.3,6361.27,24.04,4.226,0.033,-0.302,0.019,-32.68,3.71,356.191644,28.094036,2.865338679354844e+18,12.842279,CaIIHK_obsid-001305189_spec-55863-B6302_sp05-189.png,3486.731162,13.109735,3001.328081,15.925297,871.3917,34.835875,834.435736,38.282061,0.262918,0.008021,0.206338,0.006295,853.951325,44.518963,822.932183,48.937157,0.258457,0.01023, 
1165,1305199,spec-55863-B6302_sp05-199.fits,61.81,82.31,5637.57,30.36,4.211,0.043,-0.382,0.026,-66.8,4.05,356.046217,28.088203,2.8653409127378017e+18,14.591376,CaIIHK_obsid-001305199_spec-55863-B6302_sp05-199.png,903.933351,8.53815,719.796539,11.239517,156.112834,31.281231,167.192974,30.512437,0.199113,0.026968,0.156264,0.021164,148.644349,40.16146,165.305469,39.016739,0.193351,0.034525, 
1166,1305236,spec-55863-B6302_sp05-236.fits,61.29,79.84,5936.0,29.76,3.922,0.042,-0.518,0.025,-17.56,3.98,356.75143,27.879227,2.8666313270712023e+18,13.896861,CaIIHK_obsid-001305236_spec-55863-B6302_sp05-236.png,1365.17236,12.505081,1165.02942,16.116159,275.959101,38.982073,220.454783,44.101834,0.196195,0.023317,0.153974,0.018299,267.858646,49.808258,210.947476,56.323922,0.189236,0.029755, 
1167,1305250,spec-55863-B6302_sp05-250.fits,54.93,76.49,5725.29,30.07,4.239,0.043,0.054,0.026,-70.23,4.04,356.365272,27.92342,2.865321843083056e+18,14.130757,CaIIHK_obsid-001305250_spec-55863-B6302_sp05-250.png,1027.787036,11.320345,790.087684,14.7592,183.472269,39.078787,158.945076,44.284205,0.188361,0.032546,0.147826,0.025542,178.500536,49.915796,155.84473,56.626613,0.183921,0.041567, 
1168,1306068,spec-55863-B6302_sp06-068.fits,55.88,83.36,5962.8,32.0,4.161,0.046,-0.368,0.028,-57.94,4.3,359.816094,28.541969,2.8550459448481393e+18,13.87613,CaIIHK_obsid-001306068_spec-55863-B6302_sp06-068.png,945.411303,7.860425,800.595782,9.357824,203.844565,27.68353,193.815644,34.080578,0.227754,0.025198,0.178741,0.019775,204.236877,35.588032,191.494574,43.833573,0.226649,0.032376, 
1169,1306143,spec-55863-B6302_sp06-143.fits,52.73,75.47,6382.29,36.05,4.044,0.051,-0.343,0.031,-75.26,4.86,0.033262,28.413202,2.8548529805571604e+18,14.353368,CaIIHK_obsid-001306143_spec-55863-B6302_sp06-143.png,1055.559318,8.663364,914.829632,10.470478,300.461673,26.202362,247.176703,29.526947,0.277934,0.020126,0.218123,0.015795,297.561618,33.477489,245.587732,37.750903,0.275656,0.025678, 
1170,1306177,spec-55863-B6302_sp06-177.fits,82.87,119.64,6196.24,27.8,4.177,0.039,-0.396,0.023,-3.56,3.77,359.503192,28.200123,2.855010348159086e+18,13.509792,CaIIHK_obsid-001306177_spec-55863-B6302_sp06-177.png,1988.509878,10.162968,1698.957195,11.85762,442.953331,27.620607,410.704632,31.099969,0.231503,0.011323,0.181683,0.008886,436.374034,35.268505,403.752383,39.736864,0.227833,0.014441, 
1171,1306196,spec-55863-B6302_sp06-196.fits,51.87,80.91,5787.7,37.94,4.305,0.054,-0.347,0.033,-47.15,5.12,359.487081,28.051006,2.854814703808435e+18,14.253415,CaIIHK_obsid-001306196_spec-55863-B6302_sp06-196.png,1067.480046,10.025712,866.263565,12.041894,267.203336,30.496605,236.70621,34.413315,0.260588,0.023872,0.204509,0.018735,270.736531,38.953244,234.911417,44.005935,0.261487,0.030465, 
1172,1306214,spec-55863-B6302_sp06-214.fits,59.64,90.48,5628.0,39.58,4.114,0.056,0.322,0.034,-59.95,5.29,359.172573,27.570419,2.85442269355368e+18,13.478151,CaIIHK_obsid-001306214_spec-55863-B6302_sp06-214.png,906.950332,7.714253,661.329829,9.137834,213.94317,32.645988,159.665787,26.41016,0.238228,0.026837,0.186962,0.021062,212.992585,42.090476,159.968093,33.775242,0.237815,0.034459, 
1173,1306233,spec-55863-B6302_sp06-233.fits,53.58,80.38,5693.36,34.29,4.02,0.049,-0.62,0.03,-159.03,4.62,358.908198,27.990068,2.854640396856088e+18,14.578012,CaIIHK_obsid-001306233_spec-55863-B6302_sp06-233.png,779.469457,6.988575,654.322566,8.450999,173.293415,21.81829,135.088901,26.842027,0.215082,0.024182,0.168796,0.018978,170.786561,27.909347,138.448593,34.104059,0.215676,0.03078, 
1174,1306241,spec-55863-B6302_sp06-241.fits,77.97,115.1,5957.68,28.32,4.375,0.04,-0.192,0.024,-6.44,3.81,359.220305,28.072495,2.8550052972774676e+18,13.62778,CaIIHK_obsid-001306241_spec-55863-B6302_sp06-241.png,1649.902576,9.499802,1364.202961,11.060904,400.142064,26.672687,308.854981,29.597703,0.235226,0.013268,0.184606,0.010412,397.985838,34.065669,302.183335,37.827143,0.232297,0.016926, 
1175,1307013,spec-55863-B6302_sp07-013.fits,59.0,102.32,5707.7,34.6,4.337,0.049,0.039,0.03,-65.89,4.63,358.280092,27.017445,2.8544735803263273e+18,14.156309,CaIIHK_obsid-001307013_spec-55863-B6302_sp07-013.png,590.78121,5.005495,441.573562,5.9704,103.537804,13.90023,95.714199,15.306427,0.193007,0.020081,0.151472,0.01576,101.211814,17.748923,96.088137,19.566157,0.191116,0.02563, 
1176,1307015,spec-55863-B6302_sp07-015.fits,54.23,92.45,5867.64,34.16,4.176,0.049,-0.247,0.029,-76.61,4.59,358.23871,27.069765,2.854474885996336e+18,14.09435,CaIIHK_obsid-001307015_spec-55863-B6302_sp07-015.png,571.405315,5.099817,452.322496,6.207569,130.781087,14.767109,85.159887,16.031421,0.210936,0.021355,0.165543,0.01676,129.850637,18.879566,78.677921,20.483643,0.203695,0.027258, 
1177,1307025,spec-55863-B6302_sp07-025.fits,50.98,79.73,6297.75,39.58,4.218,0.057,-0.218,0.034,-26.68,5.35,358.382291,27.001108,2.854287144385759e+18,14.418691,CaIIHK_obsid-001307025_spec-55863-B6302_sp07-025.png,716.290473,6.163365,606.499621,7.481112,146.117644,17.31617,129.138387,19.145335,0.208087,0.019575,0.163307,0.015362,140.334257,22.100736,125.757495,24.46013,0.201159,0.024965, 
1178,1307056,spec-55863-B6302_sp07-056.fits,52.36,101.28,5152.98,37.57,4.631,0.054,0.037,0.032,-50.61,5.07,358.854129,27.079399,2.8543721847381504e+18,14.13207,CaIIHK_obsid-001307056_spec-55863-B6302_sp07-056.png,447.88369,5.066961,280.608018,5.978531,86.956431,15.854366,66.679523,22.353902,0.210896,0.037688,0.165511,0.029577,84.456549,20.164658,65.947257,28.805407,0.206459,0.048318, 
1179,1307064,spec-55863-B6302_sp07-064.fits,62.86,102.66,5728.17,31.7,4.228,0.045,-0.407,0.027,-70.96,4.23,358.715252,27.077658,2.854290580359667e+18,13.922617,CaIIHK_obsid-001307064_spec-55863-B6302_sp07-064.png,866.191843,6.410221,690.735582,7.519757,170.021668,17.607137,147.746389,18.149874,0.204099,0.016293,0.160177,0.012787,164.813084,22.504724,145.230461,23.193404,0.199138,0.020795, 
1180,1307081,spec-55863-B6302_sp07-081.fits,60.5,100.31,5983.79,35.54,4.226,0.051,0.015,0.03,-28.96,4.75,359.283021,27.264475,2.854332121283367e+18,13.788659,CaIIHK_obsid-001307081_spec-55863-B6302_sp07-081.png,704.800382,5.475249,556.790202,6.453139,142.081262,14.845375,105.184607,15.867734,0.195995,0.017274,0.153817,0.013557,140.447819,18.974023,99.921714,20.282175,0.190529,0.022052, 
