,indice_i,indice_j,sln_1,sln_2
11640,176,119,,
11641,176,120,,
11642,176,121,,
11643,176,128,,
11644,176,130,,
11645,176,131,,
11646,176,193,,
11647,176,194,,
11648,177,42,,
11649,177,43,,
11650,177,44,,
11651,177,45,,
11652,177,46,,
11653,177,48,,
11654,177,49,,
11655,177,50,,
11656,177,51,,
11657,177,53,,
11658,177,54,,
11659,177,55,,
11660,177,56,,
11661,177,57,,
11662,177,58,,
11663,177,59,,
11664,177,60,,
11665,177,61,,
11666,177,62,,
11667,177,63,,
11668,177,64,,
11669,177,65,,
11670,177,66,,
11671,177,74,,
11672,177,75,,
11673,177,76,,
11674,177,77,,
11675,177,78,,
11676,177,79,,
11677,177,80,,
11678,177,81,,
11679,177,82,,
11680,177,83,,
11681,177,84,,
11682,177,85,,
11683,177,86,,
11684,177,87,,
11685,177,88,,
11686,177,89,,
11687,177,90,,
11688,177,91,,
11689,177,92,,
11690,177,95,,
11691,177,96,,
11692,177,97,,
11693,177,98,,
11694,177,99,,
11695,177,100,,
11696,177,101,,
11697,177,102,,
11698,177,105,,
11699,177,106,,
11700,177,107,,
11701,177,108,,
11702,177,109,,
11703,177,116,,
11704,177,117,,
11705,177,118,,
11706,177,128,,
11707,177,130,,
11708,177,156,,
11709,177,157,,
11710,177,158,,
11711,177,159,,
11712,177,160,,
11713,177,161,,
11714,177,169,,
11715,177,173,,
11716,178,33,,
11717,178,35,,
11718,178,44,,
11719,178,45,,
11720,178,46,,
11721,178,47,,
11722,178,48,,
11723,178,49,,
11724,178,50,,
11725,178,51,,
11726,178,55,,
11727,178,56,,
11728,178,57,,
11729,178,58,,
11730,178,59,,
11731,178,60,,
11732,178,61,,
11733,178,62,,
11734,178,63,,
11735,178,64,,
11736,178,65,,
11737,178,66,,
11738,178,67,,
11739,178,68,,
11740,178,70,,
11741,178,71,,
11742,178,72,,
11743,178,73,,
11744,178,74,,
11745,178,75,,
11746,178,76,,
11747,178,77,,
11748,178,78,,
11749,178,79,,
11750,178,80,,
11751,178,81,,
11752,178,82,,
11753,178,83,,
11754,178,84,,
11755,178,85,,
11756,178,86,,
11757,178,87,,
11758,178,88,,
11759,178,89,,
11760,178,90,,
11761,178,91,,
11762,178,95,,
11763,178,96,,
11764,178,97,,
11765,178,98,,
11766,178,99,,
11767,178,100,,
11768,178,101,,
11769,178,106,,
11770,178,123,,
11771,178,158,,
11772,178,159,,
11773,178,160,,
11774,178,161,,
11775,178,168,,
11776,178,171,,
11777,178,195,,
11778,178,196,,
11779,179,0,,
11780,179,6,,
11781,179,48,,
11782,179,49,,
11783,179,50,,
11784,179,51,,
11785,179,55,,
11786,179,57,,
11787,179,58,,
11788,179,59,,
11789,179,60,,
11790,179,61,,
11791,179,62,,
11792,179,63,,
11793,179,64,,
11794,179,65,,
11795,179,66,,
11796,179,67,,
11797,179,68,,
11798,179,70,,
11799,179,71,,
11800,179,72,,
11801,179,73,,
11802,179,74,,
11803,179,75,,
11804,179,76,,
11805,179,77,,
11806,179,78,,
11807,179,79,,
11808,179,80,,
11809,179,81,,
11810,179,82,,
11811,179,83,,
11812,179,84,,
11813,179,85,,
11814,179,86,,
11815,179,88,,
11816,179,89,,
11817,179,90,,
11818,179,97,,
11819,179,98,,
11820,179,99,,
11821,179,104,,
11822,179,137,,
11823,179,148,,
11824,179,174,,
11825,180,0,,
11826,180,1,,
11827,180,48,,
11828,180,49,,
11829,180,50,,
11830,180,51,,
11831,180,55,,
11832,180,56,,
11833,180,57,,
11834,180,58,,
11835,180,59,,
11836,180,60,,
11837,180,61,,
11838,180,62,,
11839,180,63,,
11840,180,65,,
11841,180,66,,
11842,180,67,,
11843,180,68,,
11844,180,69,,
11845,180,70,,
11846,180,71,,
11847,180,72,,
11848,180,73,,
11849,180,74,,
11850,180,75,,
11851,180,76,,
11852,180,77,,
11853,180,78,,
11854,180,79,,
11855,180,80,,
11856,180,81,,
11857,180,82,,
11858,180,83,,
11859,180,84,,
11860,180,85,,
11861,180,86,,
11862,180,87,,
11863,180,88,,
11864,180,89,,
11865,180,90,,
11866,180,91,,
11867,180,138,,
11868,180,149,,
11869,181,0,,
11870,181,1,,
11871,181,15,,
11872,181,49,,
11873,181,50,,
11874,181,51,,
11875,181,52,,
11876,181,53,,
11877,181,54,,
11878,181,55,,
11879,181,56,,
11880,181,57,,
11881,181,58,,
11882,181,59,,
11883,181,60,,
11884,181,61,,
11885,181,62,,
11886,181,63,,
11887,181,65,,
11888,181,66,,
11889,181,67,,
11890,181,68,,
11891,181,69,,
11892,181,70,,
11893,181,71,,
11894,181,72,,
11895,181,73,,
11896,181,74,,
11897,181,75,,
11898,181,76,,
11899,181,77,,
11900,181,78,,
11901,181,79,,
11902,181,80,,
11903,181,81,,
11904,181,82,,
11905,181,83,,
11906,181,84,,
11907,181,85,,
11908,181,86,,
11909,181,87,,
11910,181,88,,
11911,181,89,,
11912,181,90,,
11913,181,91,,
11914,181,92,,
11915,181,120,,
11916,181,121,,
11917,181,126,,
11918,181,128,,
11919,181,146,,
11920,182,51,,
11921,182,52,,
11922,182,53,,
11923,182,54,,
11924,182,55,,
11925,182,57,,
11926,182,58,,
11927,182,59,,
11928,182,60,,
11929,182,61,,
11930,182,62,,
11931,182,63,,
11932,182,64,,
11933,182,65,,
11934,182,66,,
11935,182,67,,
11936,182,68,,
11937,182,69,,
11938,182,70,,
11939,182,71,,
11940,182,72,,
11941,182,73,,
11942,182,74,,
11943,182,75,,
11944,182,76,,
11945,182,77,,
11946,182,78,,
11947,182,79,,
11948,182,80,,
11949,182,81,,
11950,182,82,,
11951,182,83,,
11952,182,84,,
11953,182,85,,
11954,182,86,,
11955,182,87,,
11956,182,88,,
11957,182,89,,
11958,182,90,,
11959,182,91,,
11960,182,92,,
11961,182,93,,
11962,182,94,,
11963,182,95,,
11964,182,96,,
11965,182,97,,
11966,182,100,,
11967,182,142,,
11968,182,177,,
11969,182,178,,
11970,182,179,,
11971,182,181,,
11972,182,184,,
11973,183,31,,
11974,183,35,,
11975,183,42,,
11976,183,43,,
11977,183,53,,
11978,183,54,,
11979,183,56,,
11980,183,57,,
11981,183,58,,
11982,183,59,,
11983,183,60,,
11984,183,61,,
11985,183,62,,
11986,183,63,,
11987,183,64,,
11988,183,65,,
11989,183,66,,
11990,183,67,,
11991,183,68,,
11992,183,69,,
11993,183,70,,
11994,183,71,,
11995,183,72,,
11996,183,73,,
11997,183,74,,
11998,183,75,,
11999,183,76,,
12000,183,77,,
12001,183,78,,
12002,183,79,,
12003,183,80,,
12004,183,81,,
12005,183,82,,
12006,183,83,,
12007,183,84,,
12008,183,85,,
12009,183,86,,
12010,183,87,,
12011,183,88,,
12012,183,90,,
12013,183,91,,
12014,183,92,,
12015,183,93,,
12016,183,94,,
12017,183,95,,
12018,183,96,,
12019,183,97,,
12020,183,98,,
12021,183,99,,
12022,183,100,,
12023,183,101,,
12024,183,113,,
12025,183,118,,
12026,183,120,,
12027,183,121,,
12028,183,122,,
12029,183,123,,
12030,183,124,,
12031,183,125,,
12032,183,131,,
12033,183,139,,
12034,183,144,,
12035,183,172,,
12036,183,175,,
12037,183,176,,
12038,183,181,,
12039,183,187,,
12040,183,189,,
12041,183,195,,
12042,184,21,,
12043,184,36,,
12044,184,37,,
12045,184,38,,
12046,184,39,,
12047,184,40,,
12048,184,41,,
12049,184,42,,
12050,184,43,,
12051,184,44,,
12052,184,54,,
12053,184,55,,
12054,184,56,,
12055,184,57,,
12056,184,58,,
12057,184,59,,
12058,184,60,,
12059,184,61,,
12060,184,62,,
12061,184,63,,
12062,184,64,,
12063,184,65,,
12064,184,66,,
12065,184,67,,
12066,184,68,,
12067,184,69,,
12068,184,70,,
12069,184,71,,
12070,184,72,,
12071,184,73,,
12072,184,74,,
12073,184,75,,
12074,184,76,,
12075,184,77,,
12076,184,78,,
12077,184,79,,
12078,184,80,,
12079,184,81,,
12080,184,83,,
12081,184,84,,
12082,184,85,,
12083,184,86,,
12084,184,87,,
12085,184,88,,
12086,184,89,,
12087,184,90,,
12088,184,91,,
12089,184,92,,
12090,184,93,,
12091,184,94,,
12092,184,95,,
12093,184,97,,
12094,184,98,,
12095,184,99,,
12096,184,100,,
12097,184,101,,
12098,184,102,,
12099,184,121,,
12100,184,122,,
12101,184,123,,
12102,184,124,,
12103,184,125,,
12104,184,126,,
12105,184,136,,
12106,184,140,,
12107,184,157,,
12108,184,158,,
12109,184,181,,
12110,184,182,,
12111,184,184,,
12112,184,188,,
12113,184,190,,
12114,185,35,,
12115,185,36,,
12116,185,37,,
12117,185,38,,
12118,185,39,,
12119,185,40,,
12120,185,41,,
12121,185,42,,
12122,185,43,,
12123,185,44,,
12124,185,45,,
12125,185,46,,
12126,185,54,,
12127,185,55,,
12128,185,56,,
12129,185,57,,
12130,185,58,,
12131,185,59,,
12132,185,60,,
12133,185,61,,
12134,185,62,,
12135,185,63,,
12136,185,64,,
12137,185,65,,
12138,185,66,,
12139,185,67,,
12140,185,68,,
12141,185,69,,
12142,185,70,,
12143,185,71,,
12144,185,72,,
12145,185,73,,
12146,185,74,,
12147,185,75,,
12148,185,76,,
12149,185,77,,
12150,185,78,,
12151,185,79,,
12152,185,80,,
12153,185,81,,
12154,185,82,,
12155,185,83,,
12156,185,84,,
12157,185,85,,
12158,185,89,,
12159,185,90,,
12160,185,91,,
12161,185,92,,
12162,185,93,,
12163,185,94,,
12164,185,95,,
12165,185,98,,
12166,185,105,,
12167,185,107,,
12168,185,108,,
12169,185,115,,
12170,185,133,,
12171,185,134,,
12172,186,36,,
12173,186,37,,
12174,186,38,,
12175,186,39,,
12176,186,40,,
12177,186,41,,
12178,186,42,,
12179,186,43,,
12180,186,44,,
12181,186,45,,
12182,186,46,,
12183,186,47,,
12184,186,48,,
12185,186,49,,
12186,186,53,,
12187,186,54,,
12188,186,55,,
12189,186,56,,
12190,186,57,,
12191,186,58,,
12192,186,59,,
12193,186,60,,
12194,186,61,,
12195,186,62,,
12196,186,63,,
12197,186,64,,
12198,186,65,,
12199,186,66,,
12200,186,67,,
12201,186,68,,
12202,186,69,,
12203,186,70,,
12204,186,71,,
12205,186,72,,
12206,186,73,,
12207,186,74,,
12208,186,75,,
12209,186,76,,
12210,186,77,,
12211,186,78,,
12212,186,79,,
12213,186,80,,
12214,186,81,,
12215,186,82,,
12216,186,83,,
12217,186,91,,
12218,186,92,,
12219,186,93,,
12220,186,94,,
12221,186,95,,
12222,186,96,,
12223,186,97,,
12224,186,101,,
12225,186,103,,
12226,186,107,,
12227,186,108,,
12228,186,115,,
12229,186,134,,
12230,186,138,,
12231,186,159,,
12232,186,188,,
12233,187,41,,
12234,187,42,,
12235,187,43,,
12236,187,44,,
12237,187,45,,
12238,187,46,,
12239,187,47,,
12240,187,48,,
12241,187,49,,
12242,187,51,,
12243,187,52,,
12244,187,53,,
12245,187,54,,
12246,187,55,,
12247,187,56,,
12248,187,57,,
12249,187,58,,
12250,187,59,,
12251,187,60,,
12252,187,61,,
12253,187,62,,
12254,187,63,,
12255,187,64,,
12256,187,65,,
12257,187,67,,
12258,187,68,,
12259,187,69,,
12260,187,70,,
12261,187,71,,
12262,187,72,,
12263,187,73,,
12264,187,74,,
12265,187,75,,
12266,187,76,,
12267,187,77,,
12268,187,78,,
12269,187,79,,
12270,187,80,,
12271,187,81,,
12272,187,82,,
12273,187,83,,
12274,187,93,,
12275,187,94,,
12276,187,95,,
12277,187,96,,
12278,187,97,,
12279,187,98,,
12280,187,100,,
12281,187,102,,
12282,187,103,,
12283,187,104,,
12284,187,105,,
12285,187,106,,
12286,187,132,,
12287,187,133,,
12288,187,134,,
12289,187,135,,
12290,187,136,,
12291,187,137,,
12292,187,139,,
12293,187,145,,
12294,187,151,,
12295,187,159,,
12296,187,160,,
12297,187,165,,
12298,187,177,,
12299,187,189,,
12300,187,190,,
12301,187,191,,
12302,187,197,,
12303,188,21,,
12304,188,43,,
12305,188,44,,
12306,188,45,,
12307,188,46,,
12308,188,47,,
12309,188,48,,
12310,188,49,,
12311,188,50,,
12312,188,51,,
12313,188,52,,
12314,188,53,,
12315,188,54,,
12316,188,55,,
12317,188,56,,
12318,188,57,,
12319,188,58,,
12320,188,59,,
12321,188,60,,
12322,188,61,,
12323,188,62,,
12324,188,63,,
12325,188,64,,
12326,188,65,,
12327,188,66,,
12328,188,67,,
12329,188,68,,
12330,188,69,,
12331,188,70,,
12332,188,71,,
12333,188,72,,
12334,188,73,,
12335,188,74,,
12336,188,75,,
12337,188,76,,
12338,188,77,,
12339,188,79,,
12340,188,80,,
12341,188,81,,
12342,188,94,,
12343,188,95,,
12344,188,96,,
12345,188,97,,
12346,188,107,,
12347,188,125,,
12348,188,126,,
12349,188,127,,
12350,188,128,,
12351,188,129,,
12352,188,130,,
12353,188,131,,
12354,188,132,,
12355,188,133,,
12356,188,134,,
12357,188,135,,
12358,188,136,,
12359,188,137,,
12360,188,138,,
12361,188,160,,
12362,188,161,,
12363,188,169,,
12364,188,170,,
12365,188,190,,
12366,188,191,,
12367,188,192,,
12368,189,18,,
12369,189,21,,
12370,189,40,,
12371,189,41,,
12372,189,42,,
12373,189,43,,
12374,189,44,,
12375,189,45,,
12376,189,46,,
12377,189,47,,
12378,189,48,,
12379,189,49,,
12380,189,50,,
12381,189,51,,
12382,189,52,,
12383,189,53,,
12384,189,54,,
12385,189,55,,
12386,189,56,,
12387,189,57,,
12388,189,58,,
12389,189,59,,
12390,189,60,,
12391,189,61,,
12392,189,62,,
12393,189,63,,
12394,189,64,,
12395,189,65,,
12396,189,66,,
12397,189,70,,
12398,189,71,,
12399,189,72,,
12400,189,73,,
12401,189,74,,
12402,189,75,,
12403,189,76,,
12404,189,77,,
12405,189,79,,
12406,189,80,,
12407,189,81,,
12408,189,87,,
12409,189,88,,
12410,189,89,,
12411,189,90,,
12412,189,91,,
12413,189,93,,
12414,189,104,,
12415,189,127,,
12416,189,128,,
12417,189,129,,
12418,189,130,,
12419,189,131,,
12420,189,132,,
12421,189,133,,
12422,189,134,,
12423,189,135,,
12424,189,136,,
12425,189,137,,
12426,189,138,,
12427,189,139,,
12428,189,140,,
12429,189,141,,
12430,189,169,,
12431,189,170,,
12432,189,188,,
12433,189,191,,
12434,189,193,,
12435,189,194,,
12436,189,195,,
12437,189,196,,
12438,189,200,,
12439,189,201,,
12440,190,3,,
12441,190,18,,
12442,190,39,,
12443,190,40,,
12444,190,41,,
12445,190,42,,
12446,190,43,,
12447,190,44,,
12448,190,45,,
12449,190,46,,
12450,190,47,,
12451,190,48,,
12452,190,49,,
12453,190,50,,
12454,190,51,,
12455,190,53,,
12456,190,54,,
12457,190,55,,
12458,190,56,,
12459,190,57,,
12460,190,58,,
12461,190,61,,
12462,190,62,,
12463,190,63,,
12464,190,64,,
12465,190,65,,
12466,190,71,,
12467,190,72,,
12468,190,73,,
12469,190,74,,
12470,190,75,,
12471,190,76,,
12472,190,77,,
12473,190,78,,
12474,190,79,,
12475,190,80,,
12476,190,81,,
12477,190,82,,
12478,190,83,,
12479,190,85,,
12480,190,86,,
12481,190,87,,
12482,190,88,,
12483,190,89,,
12484,190,90,,
12485,190,91,,
12486,190,92,,
12487,190,95,,
12488,190,104,,
12489,190,109,,
12490,190,117,,
12491,190,118,,
12492,190,119,,
12493,190,123,,
12494,190,128,,
12495,190,129,,
12496,190,130,,
12497,190,131,,
12498,190,132,,
12499,190,133,,
12500,190,134,,
12501,190,135,,
12502,190,136,,
12503,190,137,,
12504,190,138,,
12505,190,139,,
12506,190,140,,
12507,190,141,,
12508,190,142,,
12509,190,143,,
12510,190,144,,
12511,190,145,,
12512,190,183,,
12513,190,191,,
12514,190,192,,
12515,190,194,,
12516,190,195,,
12517,190,196,,
12518,190,198,,
12519,190,200,,
12520,191,1,,
12521,191,6,,
12522,191,39,,
12523,191,40,,
12524,191,41,,
12525,191,42,,
12526,191,43,,
12527,191,46,,
12528,191,47,,
12529,191,48,,
12530,191,49,,
12531,191,50,,
12532,191,51,,
12533,191,52,,
12534,191,53,,
12535,191,54,,
12536,191,55,,
12537,191,56,,
12538,191,57,,
12539,191,62,,
12540,191,63,,
12541,191,64,,
12542,191,65,,
12543,191,71,,
12544,191,72,,
12545,191,73,,
12546,191,74,,
12547,191,75,,
12548,191,76,,
12549,191,77,,
12550,191,78,,
12551,191,79,,
12552,191,80,,
12553,191,82,,
12554,191,83,,
12555,191,84,,
12556,191,85,,
12557,191,86,,
12558,191,87,,
12559,191,88,,
12560,191,89,,
12561,191,91,,
12562,191,92,,
12563,191,93,,
12564,191,100,,
12565,191,103,,
12566,191,104,,
12567,191,105,,
12568,191,109,,
12569,191,112,,
12570,191,116,,
12571,191,117,,
12572,191,118,,
12573,191,122,,
12574,191,123,,
12575,191,132,,
12576,191,133,,
12577,191,134,,
12578,191,135,,
12579,191,136,,
12580,191,137,,
12581,191,138,,
12582,191,139,,
12583,191,140,,
12584,191,141,,
12585,191,142,,
12586,191,143,,
12587,191,144,,
12588,191,145,,
12589,191,146,,
12590,191,148,,
12591,191,149,,
12592,191,150,,
12593,191,162,,
12594,191,193,,
12595,191,194,,
12596,191,195,,
12597,191,200,,
12598,192,1,,
12599,192,5,,
12600,192,6,,
12601,192,7,,
12602,192,8,,
12603,192,12,,
12604,192,21,,
12605,192,25,,
12606,192,26,,
12607,192,27,,
12608,192,28,,
12609,192,29,,
12610,192,30,,
12611,192,37,,
12612,192,42,,
12613,192,43,,
12614,192,44,,
12615,192,45,,
12616,192,46,,
12617,192,47,,
12618,192,48,,
12619,192,49,,
12620,192,50,,
12621,192,51,,
12622,192,52,,
12623,192,53,,
12624,192,54,,
12625,192,55,,
12626,192,56,,
12627,192,57,,
12628,192,60,,
12629,192,61,,
12630,192,62,,
12631,192,64,,
12632,192,65,,
12633,192,70,,
12634,192,71,,
12635,192,72,,
12636,192,73,,
12637,192,74,,
12638,192,75,,
12639,192,76,,
12640,192,77,,
12641,192,78,,
12642,192,79,,
12643,192,80,,
12644,192,81,,
12645,192,82,,
12646,192,83,,
12647,192,84,,
12648,192,85,,
12649,192,86,,
12650,192,87,,
12651,192,88,,
12652,192,89,,
12653,192,90,,
12654,192,91,,
12655,192,92,,
12656,192,93,,
12657,192,94,,
12658,192,96,,
12659,192,100,,
12660,192,101,,
12661,192,102,,
12662,192,103,,
12663,192,104,,
12664,192,116,,
12665,192,117,,
12666,192,118,,
12667,192,126,,
12668,192,135,,
12669,192,136,,
12670,192,137,,
12671,192,138,,
12672,192,139,,
12673,192,140,,
12674,192,141,,
12675,192,142,,
12676,192,143,,
12677,192,144,,
12678,192,145,,
12679,192,146,,
12680,192,147,,
12681,192,148,,
12682,192,149,,
12683,192,150,,
12684,192,151,,
12685,192,152,,
12686,192,161,,
12687,192,174,,
12688,192,194,,
12689,193,1,,
12690,193,6,,
12691,193,7,,
12692,193,12,,
12693,193,13,,
12694,193,20,,
12695,193,21,,
12696,193,25,,
12697,193,26,,
12698,193,27,,
12699,193,28,,
12700,193,29,,
12701,193,30,,
12702,193,31,,
12703,193,32,,
12704,193,33,,
12705,193,34,,
12706,193,36,,
12707,193,37,,
12708,193,42,,
12709,193,43,,
12710,193,44,,
12711,193,45,,
12712,193,46,,
12713,193,47,,
12714,193,48,,
12715,193,49,,
12716,193,50,,
12717,193,55,,
12718,193,56,,
12719,193,57,,
12720,193,58,,
12721,193,59,,
12722,193,60,,
12723,193,61,,
12724,193,65,,
12725,193,66,,
12726,193,67,,
12727,193,68,,
12728,193,69,,
12729,193,70,,
12730,193,71,,
12731,193,72,,
12732,193,73,,
12733,193,74,,
12734,193,75,,
12735,193,76,,
12736,193,77,,
12737,193,78,,
12738,193,79,,
12739,193,80,,
12740,193,81,,
12741,193,82,,
12742,193,83,,
12743,193,84,,
12744,193,85,,
12745,193,86,,
12746,193,87,,
12747,193,88,,
12748,193,89,,
12749,193,90,,
12750,193,91,,
12751,193,92,,
12752,193,93,,
12753,193,94,,
12754,193,99,,
12755,193,103,,
12756,193,117,,
12757,193,118,,
12758,193,122,,
12759,193,123,,
12760,193,124,,
12761,193,125,,
12762,193,126,,
12763,193,127,,
12764,193,137,,
12765,193,138,,
12766,193,142,,
12767,193,143,,
12768,193,144,,
12769,193,145,,
12770,193,146,,
12771,193,147,,
12772,193,148,,
12773,193,149,,
12774,193,150,,
12775,193,151,,
12776,193,152,,
12777,193,153,,
12778,193,164,,
12779,193,193,,
12780,193,199,,
12781,194,5,,
12782,194,6,,
12783,194,10,,
12784,194,11,,
12785,194,27,,
12786,194,28,,
12787,194,29,,
12788,194,30,,
12789,194,31,,
12790,194,32,,
12791,194,33,,
12792,194,34,,
12793,194,35,,
12794,194,39,,
12795,194,41,,
12796,194,42,,
12797,194,43,,
12798,194,44,,
12799,194,45,,
12800,194,46,,
12801,194,47,,
12802,194,48,,
12803,194,49,,
12804,194,55,,
12805,194,56,,
12806,194,57,,
12807,194,58,,
12808,194,59,,
12809,194,60,,
12810,194,61,,
12811,194,62,,
12812,194,63,,
12813,194,64,,
12814,194,65,,
12815,194,66,,
12816,194,67,,
12817,194,68,,
12818,194,69,,
12819,194,70,,
12820,194,71,,
12821,194,72,,
12822,194,73,,
12823,194,74,,
12824,194,75,,
12825,194,76,,
12826,194,77,,
12827,194,78,,
12828,194,79,,
12829,194,80,,
12830,194,81,,
12831,194,82,,
12832,194,83,,
12833,194,84,,
12834,194,85,,
12835,194,86,,
12836,194,87,,
12837,194,88,,
12838,194,89,,
12839,194,90,,
12840,194,91,,
12841,194,92,,
12842,194,93,,
12843,194,95,,
12844,194,96,,
12845,194,97,,
12846,194,98,,
12847,194,110,,
12848,194,122,,
12849,194,123,,
12850,194,124,,
12851,194,125,,
12852,194,126,,
12853,194,127,,
12854,194,128,,
12855,194,138,,
12856,194,142,,
12857,194,143,,
12858,194,144,,
12859,194,145,,
12860,194,146,,
12861,194,147,,
12862,194,148,,
12863,194,149,,
12864,194,150,,
12865,194,151,,
12866,194,152,,
12867,194,153,,
12868,194,154,,
12869,194,155,,
12870,194,156,,
12871,194,157,,
12872,194,158,,
12873,194,184,,
12874,194,191,,
12875,194,192,,
12876,195,3,,
12877,195,13,,
12878,195,32,,
12879,195,33,,
12880,195,39,,
12881,195,40,,
12882,195,41,,
12883,195,42,,
12884,195,43,,
12885,195,45,,
12886,195,46,,
12887,195,47,,
12888,195,53,,
12889,195,54,,
12890,195,55,,
12891,195,56,,
12892,195,57,,
12893,195,58,,
12894,195,59,,
12895,195,60,,
12896,195,61,,
12897,195,62,,
12898,195,63,,
12899,195,64,,
12900,195,65,,
12901,195,66,,
12902,195,67,,
12903,195,68,,
12904,195,69,,
12905,195,70,,
12906,195,71,,
12907,195,72,,
12908,195,73,,
12909,195,74,,
12910,195,75,,
12911,195,76,,
12912,195,77,,
12913,195,78,,
12914,195,79,,
12915,195,80,,
12916,195,81,,
12917,195,82,,
12918,195,83,,
12919,195,84,,
12920,195,85,,
12921,195,86,,
12922,195,87,,
12923,195,88,,
12924,195,89,,
12925,195,90,,
12926,195,91,,
12927,195,92,,
12928,195,93,,
12929,195,94,,
12930,195,95,,
12931,195,96,,
12932,195,97,,
12933,195,98,,
12934,195,99,,
12935,195,100,,
12936,195,109,,
12937,195,110,,
12938,195,122,,
12939,195,123,,
12940,195,124,,
12941,195,125,,
12942,195,126,,
12943,195,127,,
12944,195,128,,
12945,195,131,,
12946,195,137,,
12947,195,138,,
12948,195,143,,
12949,195,144,,
12950,195,145,,
12951,195,146,,
12952,195,147,,
12953,195,148,,
12954,195,149,,
12955,195,154,,
12956,195,155,,
12957,195,156,,
12958,195,157,,
12959,195,184,,
12960,195,185,,
12961,195,193,,
12962,195,202,,
12963,196,3,,
12964,196,7,,
12965,196,38,,
12966,196,39,,
12967,196,40,,
12968,196,42,,
12969,196,43,,
12970,196,52,,
12971,196,53,,
12972,196,54,,
12973,196,55,,
12974,196,57,,
12975,196,58,,
12976,196,59,,
12977,196,60,,
12978,196,61,,
12979,196,62,,
12980,196,63,,
12981,196,64,,
12982,196,65,,
12983,196,66,,
12984,196,67,,
12985,196,68,,
12986,196,69,,
12987,196,70,,
12988,196,71,,
12989,196,72,,
12990,196,73,,
12991,196,74,,
12992,196,75,,
12993,196,76,,
12994,196,77,,
12995,196,78,,
12996,196,79,,
12997,196,80,,
12998,196,81,,
12999,196,82,,
13000,196,83,,
13001,196,84,,
13002,196,85,,
13003,196,86,,
13004,196,87,,
13005,196,88,,
13006,196,89,,
13007,196,90,,
13008,196,91,,
13009,196,92,,
13010,196,93,,
13011,196,94,,
13012,196,95,,
13013,196,96,,
13014,196,97,,
13015,196,99,,
13016,196,100,,
13017,196,101,,
13018,196,107,,
13019,196,108,,
13020,196,109,,
13021,196,110,,
13022,196,111,,
13023,196,115,,
13024,196,116,,
13025,196,117,,
13026,196,118,,
13027,196,124,,
13028,196,125,,
13029,196,126,,
13030,196,127,,
13031,196,131,,
13032,196,136,,
13033,196,137,,
13034,196,138,,
13035,196,139,,
13036,196,145,,
13037,196,146,,
13038,196,148,,
13039,196,152,,
13040,196,185,,
13041,196,204,,
13042,197,4,,
13043,197,5,,
13044,197,6,,
13045,197,39,,
13046,197,40,,
13047,197,41,,
13048,197,42,,
13049,197,43,,
13050,197,50,,
13051,197,51,,
13052,197,52,,
13053,197,53,,
13054,197,54,,
13055,197,55,,
13056,197,56,,
13057,197,57,,
13058,197,58,,
13059,197,59,,
13060,197,60,,
13061,197,61,,
13062,197,62,,
13063,197,64,,
13064,197,65,,
13065,197,66,,
13066,197,67,,
13067,197,68,,
13068,197,69,,
13069,197,70,,
13070,197,71,,
13071,197,72,,
13072,197,73,,
13073,197,74,,
13074,197,75,,
13075,197,76,,
13076,197,77,,
13077,197,78,,
13078,197,79,,
13079,197,80,,
13080,197,81,,
13081,197,82,,
13082,197,83,,
13083,197,84,,
13084,197,85,,
13085,197,86,,
13086,197,87,,
13087,197,88,,
13088,197,89,,
13089,197,90,,
13090,197,91,,
13091,197,92,,
13092,197,93,,
13093,197,94,,
13094,197,95,,
13095,197,96,,
13096,197,97,,
13097,197,98,,
13098,197,99,,
13099,197,100,,
13100,197,101,,
13101,197,108,,
13102,197,109,,
13103,197,110,,
13104,197,111,,
13105,197,112,,
13106,197,114,,
13107,197,115,,
13108,197,116,,
13109,197,117,,
13110,197,118,,
13111,197,119,,
13112,197,121,,
13113,197,123,,
13114,197,124,,
13115,197,125,,
13116,197,126,,
13117,197,127,,
13118,197,130,,
13119,197,131,,
13120,197,132,,
13121,197,134,,
13122,197,135,,
13123,197,136,,
13124,197,137,,
13125,197,138,,
13126,197,139,,
13127,197,140,,
13128,197,141,,
13129,197,204,,
13130,198,4,,
13131,198,33,,
13132,198,34,,
13133,198,35,,
13134,198,36,,
13135,198,37,,
13136,198,46,,
13137,198,49,,
13138,198,50,,
13139,198,51,,
13140,198,55,,
13141,198,56,,
13142,198,57,,
13143,198,58,,
13144,198,59,,
13145,198,60,,
13146,198,61,,
13147,198,62,,
13148,198,63,,
13149,198,64,,
13150,198,65,,
13151,198,66,,
13152,198,67,,
13153,198,68,,
13154,198,69,,
13155,198,70,,
13156,198,71,,
13157,198,72,,
13158,198,73,,
13159,198,74,,
13160,198,75,,
13161,198,76,,
13162,198,77,,
13163,198,78,,
13164,198,79,,
13165,198,80,,
13166,198,81,,
13167,198,82,,
13168,198,83,,
13169,198,84,,
13170,198,85,,
13171,198,86,,
13172,198,87,,
13173,198,88,,
13174,198,89,,
13175,198,90,,
13176,198,91,,
13177,198,92,,
13178,198,93,,
13179,198,94,,
13180,198,95,,
13181,198,96,,
13182,198,97,,
13183,198,98,,
13184,198,99,,
13185,198,100,,
13186,198,101,,
13187,198,102,,
13188,198,109,,
13189,198,110,,
13190,198,111,,
13191,198,112,,
13192,198,113,,
